Date,Open,High,Low,Close,Adj Close,Volume
2015-02-03,32800,33120,32170,32170,32170,172560
2015-02-04,32170,32800,31830,32800,32800,97720
2015-02-05,32800,33450,32490,32800,32800,155580
2015-02-06,32800,33120,32800,32800,32800,49540
2015-02-09,32800,33120,32490,33120,33120,97400
2015-02-10,32800,33120,32800,32800,32800,77410
2015-02-11,32800,33450,32800,33450,33450,185920
2015-02-12,33120,33450,33120,33450,33450,58830
2015-02-13,33450,33760,33120,33760,33760,145600
2015-02-24,33760,34070,33760,34070,34070,103010
2015-02-25,34070,34710,34070,34710,34710,175760
2015-02-26,34380,35040,34380,34380,34380,157380
2015-02-27,34710,34710,34070,34380,34380,83040
2015-03-02,34710,34710,34070,34070,34070,103370
2015-03-03,34070,34380,33760,34380,34380,115960
2015-03-04,34380,34710,34070,34710,34710,74470
2015-03-05,34710,34710,34070,34380,34380,91750
2015-03-06,34380,34710,34070,34070,34070,114590
2015-03-09,34070,34380,34070,34070,34070,70350
2015-03-10,34070,34380,34070,34380,34380,144290
2015-03-11,34380,34710,34070,34380,34380,163880
2015-03-12,34380,34710,34070,34710,34710,130340
2015-03-13,34380,34710,34070,34380,34380,163620
2015-03-16,34380,34710,34380,34710,34710,153740
2015-03-17,34710,34710,34380,34710,34710,68270
2015-03-18,34380,34710,34380,34710,34710,86590
2015-03-19,34380,34710,34070,34380,34380,116820
2015-03-20,34070,34380,34070,34070,34070,81770
2015-03-23,34070,34380,33760,34070,34070,111710
2015-03-24,34070,34070,33760,34070,34070,95440
2015-03-25,34070,34070,33450,34070,34070,91770
2015-03-26,33760,34070,33450,34070,34070,97830
2015-03-27,33760,34070,33450,33450,33450,80360
2015-03-30,33760,33760,33120,33450,33450,71360
2015-03-31,33450,33760,33120,33760,33760,92160
2015-04-01,33760,33760,33120,33450,33450,151380
2015-04-02,33120,33760,33120,33760,33760,97120
2015-04-03,33450,33760,33120,33450,33450,56560
2015-04-06,33450,33760,33120,33120,33120,85560
2015-04-07,33120,33760,33120,33760,33760,115100
2015-04-08,33760,34070,33760,33760,33760,146070
2015-04-09,33760,34070,33760,33760,33760,74090
2015-04-10,33760,34710,33760,34380,34380,232440
2015-04-13,35040,35340,34380,35040,35040,275880
2015-04-14,35040,35340,34710,35040,35040,200810
2015-04-15,35040,35040,34380,34710,34710,128590
2015-04-16,34710,34710,34380,34380,34380,70620
2015-04-17,34380,34710,34380,34380,34380,60780
2015-04-20,34710,34710,34070,34380,34380,131470
2015-04-21,34380,34710,34070,34380,34380,45020
2015-04-22,34380,34710,34070,34380,34380,45490
2015-04-23,34380,34710,34380,34380,34380,48320
2015-04-24,34710,34710,34380,34710,34710,136810
2015-04-27,34710,34710,34380,34380,34380,75170
2015-05-04,34070,34380,33760,33760,33760,161370
2015-05-05,33760,33760,33120,33760,33760,212020
2015-05-06,33760,34070,33450,33760,33760,118270
2015-05-07,33760,34380,33450,33760,33760,99090
2015-05-08,33760,34070,33760,33760,33760,72340
2015-05-11,33760,34070,33450,33760,33760,86210
2015-05-12,33760,34070,33450,33450,33450,59710
2015-05-13,33450,33760,33450,33450,33450,45230
2015-05-14,33450,33760,33120,33450,33450,90950
2015-05-15,33450,33760,33120,33450,33450,98340
2015-05-18,33120,33450,32800,33450,33450,88910
2015-05-19,33120,33450,33120,33450,33450,46220
2015-05-20,33120,34070,33120,34070,34070,183590
2015-05-21,34070,34070,33450,33760,33760,70130
2015-05-22,33760,34070,33760,34070,34070,46510
2015-05-25,34070,34070,33450,33760,33760,98370
