Date,Open,High,Low,Close,Adj Close,Volume
2016-02-18,21290,22080,21230,21910,21910,1427340
2016-02-19,21450,22600,21450,22340,22340,1219680
2016-02-22,22220,22760,22220,22540,22540,691380
2016-02-23,22710,23640,22710,22760,22760,1480380
2016-02-24,22650,22810,22080,22500,22500,1509510
2016-02-25,23010,23010,21960,21960,21960,686070
2016-02-26,22340,22540,22080,22340,22340,787790
2016-02-29,22500,22760,22390,22440,22440,612850
2016-03-01,22650,23220,22440,22910,22910,909320
2016-03-02,23120,23390,23010,23180,23180,779100
2016-03-03,23500,23860,23500,23760,23760,775150
2016-03-04,23640,24390,23540,24330,24330,1085350
2016-03-07,25170,26010,25070,25950,25950,1965600
2016-03-08,26270,27060,25230,25330,25330,1734860
2016-03-09,24750,25380,24750,24910,24910,978270
2016-03-10,25540,25740,25120,25380,25380,896680
2016-03-11,25380,25440,25070,25280,25280,926390
2016-03-14,25440,25590,25280,25330,25330,535200
2016-03-15,25070,25070,24330,24440,24440,1433850
2016-03-16,24490,24810,24390,24650,24650,609350
2016-03-17,26130,26180,25740,25740,25740,1231580
2016-03-18,26130,26130,25360,25360,25360,739470
2016-03-21,25250,25360,24700,24700,24700,670640
2016-03-22,25090,25530,24480,24980,24980,1011840
2016-03-23,24980,25530,24920,25470,25470,612230
2016-03-24,25140,25250,24760,24760,24760,855580
2016-03-25,24650,24920,24540,24820,24820,750070
2016-03-28,24860,24980,24700,24820,24820,273940
2016-03-29,24650,24650,23880,23880,23880,824770
2016-03-30,23770,24040,23500,23600,23600,607540
2016-03-31,23500,23500,22510,22510,22510,814690
2016-04-01,22510,22900,22450,22780,22780,470820
2016-04-04,22070,22780,22070,22180,22180,697070
2016-04-05,21950,22510,21730,22510,22510,813570
2016-04-06,23110,23600,22950,23600,23600,844500
2016-04-07,24220,24430,23930,24220,24220,1021450
2016-04-08,24980,24980,24000,24220,24220,693050
2016-04-11,24820,25090,24650,24700,24700,968630
2016-04-12,24700,25030,24700,24980,24980,914510
2016-04-13,25420,25800,25090,25360,25360,1273840
2016-04-14,24980,25420,24980,25200,25200,714940
2016-04-15,25250,25690,25250,25420,25420,880220
2016-04-19,24700,24760,24220,24320,24320,1543460
2016-04-20,24590,24650,24370,24590,24590,859070
2016-04-21,25140,26130,25090,26130,26130,1430930
2016-04-22,25800,27170,25800,27170,27170,2152670
2016-04-25,27230,27230,26520,26520,26520,692070
