Date,Open,High,Low,Close,Adj Close,Volume
2014-04-01,7100,7100,7100,7100,7100,200
2014-04-02,6900,6900,6900,6900,6900,17900
2014-04-03,6800,6800,6800,6800,6800,600
2014-04-04,6700,6900,6700,6800,6800,6900
2014-04-07,6800,6800,6800,6800,6800,0
2014-04-08,6800,6800,6800,6800,6800,0
2014-04-10,7000,7000,6900,6900,6900,1100
2014-04-11,6800,6800,6800,6800,6800,500
2014-04-14,6700,6700,6700,6700,6700,200
2014-04-15,6700,6700,6700,6700,6700,2500
2014-04-16,6700,6800,6700,6700,6700,21900
2014-04-17,6700,6700,6700,6700,6700,0
2014-04-18,6600,6600,6600,6600,6600,3900
2014-04-21,6600,6600,6600,6600,6600,0
2014-04-22,6600,6600,6600,6600,6600,0
2014-04-23,6600,6600,6600,6600,6600,0
2014-04-24,6600,6600,6600,6600,6600,0
2014-04-25,6600,6600,6600,6600,6600,0
2014-04-28,6600,6600,6600,6600,6600,0
2014-04-29,6600,6600,6600,6600,6600,0
2014-05-05,6600,6600,6600,6600,6600,0
2014-05-06,6600,6600,6600,6600,6600,400
2014-05-07,6600,6600,6600,6600,6600,0
2014-05-08,6600,6600,6600,6600,6600,0
2014-05-09,6600,6600,6600,6600,6600,0
2014-05-12,6600,6600,6600,6600,6600,0
2014-05-13,6600,6600,6600,6600,6600,0
2014-05-14,6600,6600,6600,6600,6600,0
2014-05-15,6600,6600,6600,6600,6600,0
2014-05-16,6600,6600,6600,6600,6600,100
2014-05-19,6600,6600,6600,6600,6600,0
2014-05-20,6600,6600,6600,6600,6600,0
2014-05-21,6600,6600,6600,6600,6600,0
2014-05-22,6600,6600,6600,6600,6600,0
2014-05-23,6600,6600,6600,6600,6600,0
2014-05-26,6600,6600,6600,6600,6600,0
2014-05-27,6000,6000,6000,6000,6000,300
2014-05-28,6000,6000,6000,6000,6000,0
2014-05-29,6000,6000,6000,6000,6000,0
2014-05-30,6000,6000,6000,6000,6000,0
2014-06-02,5900,6000,5900,6000,6000,2500
2014-06-03,6000,6000,6000,6000,6000,0
2014-06-04,6000,6000,6000,6000,6000,0
2014-06-05,6000,6000,6000,6000,6000,0
2014-06-06,6000,6000,6000,6000,6000,0
2014-06-09,6000,6000,6000,6000,6000,0
2014-06-10,6000,6000,6000,6000,6000,0
2014-06-11,6000,6000,6000,6000,6000,0
2014-06-12,6000,6000,6000,6000,6000,0
2014-06-13,6000,6000,6000,6000,6000,0
2014-06-16,6000,6000,6000,6000,6000,0
2014-06-17,6000,6000,6000,6000,6000,0
2014-06-18,6000,6000,6000,6000,6000,0
2014-06-19,6000,6000,6000,6000,6000,0
2014-06-20,6000,6000,6000,6000,6000,0
2014-06-23,6000,6000,6000,6000,6000,0
2014-06-24,5500,5500,5500,5500,5500,100
2014-06-25,5500,5500,5500,5500,5500,300
2014-06-26,5500,5500,5500,5500,5500,0
2014-06-27,5500,5500,5500,5500,5500,0
2014-06-30,5400,5400,5400,5400,5400,1800
2014-07-01,5400,5400,5400,5400,5400,0
2014-07-02,5400,5400,5400,5400,5400,0
2014-07-03,5400,5400,5400,5400,5400,0
2014-07-04,5400,5400,5400,5400,5400,0
2014-07-07,5900,5900,5900,5900,5900,3000
2014-07-08,5500,5500,5500,5500,5500,100
2014-07-09,5500,5500,5500,5500,5500,0
2014-07-10,5500,5500,5500,5500,5500,0
2014-07-11,5500,5500,5500,5500,5500,1200
2014-07-14,5500,5500,5500,5500,5500,0
2014-07-15,5500,5500,5500,5500,5500,0
2014-07-16,5700,5700,5700,5700,5700,2000
2014-07-17,5700,5700,5700,5700,5700,0
2014-07-18,5700,5700,5700,5700,5700,0
2014-07-21,5700,5700,5700,5700,5700,1000
2014-07-22,5700,5700,5700,5700,5700,0
2014-07-23,5200,5200,5200,5200,5200,100
2014-07-24,5200,5200,5200,5200,5200,0
2014-07-25,5200,5200,5200,5200,5200,0
2014-07-28,5200,5200,5200,5200,5200,0
2014-07-29,5200,5200,5200,5200,5200,0
2014-07-30,5200,5200,5200,5200,5200,0
2014-07-31,5200,5200,4700,4700,4700,1400
2014-08-01,4700,4700,4700,4700,4700,0
2014-08-04,4700,4700,4700,4700,4700,0
2014-08-05,4300,4300,4300,4300,4300,300
2014-08-06,4300,4300,4300,4300,4300,0
2014-08-07,4300,4300,4300,4300,4300,0
2014-08-08,4300,4300,4300,4300,4300,500
2014-08-11,4700,4700,4700,4700,4700,100
2014-08-12,5100,5100,5100,5100,5100,1010
2014-08-13,5600,5600,5600,5600,5600,500
2014-08-14,5600,5600,5600,5600,5600,0
2014-08-15,5600,5600,5600,5600,5600,400
2014-08-18,5600,5600,5600,5600,5600,0
2014-08-19,5600,5600,5600,5600,5600,0
2014-08-20,5600,5600,5600,5600,5600,0
2014-08-21,5600,5600,5600,5600,5600,0
2014-08-22,5600,5600,5600,5600,5600,0
2014-08-25,5600,5600,5600,5600,5600,0
2014-08-26,5200,5200,5200,5200,5200,300
2014-08-27,5200,5200,5200,5200,5200,0
2014-08-28,5200,5200,5200,5200,5200,100
2014-08-29,5200,5200,5200,5200,5200,0
2014-09-03,5700,5700,5700,5700,5700,1500
2014-09-04,5700,5700,5700,5700,5700,0
2014-09-05,6000,6000,6000,6000,6000,100
2014-09-08,6000,6000,6000,6000,6000,0
2014-09-09,5400,5400,5400,5400,5400,2400
2014-09-10,5400,5400,5400,5400,5400,0
2014-09-11,5400,5400,5400,5400,5400,0
2014-09-12,5900,5900,5900,5900,5900,2100
2014-09-15,6000,6000,6000,6000,6000,2000
2014-09-16,6000,6000,6000,6000,6000,0
2014-09-17,6000,6000,6000,6000,6000,0
2014-09-18,6000,6000,6000,6000,6000,0
2014-09-19,6000,6000,6000,6000,6000,0
2014-09-22,6600,6600,6600,6600,6600,100
2014-09-23,6600,6600,6600,6600,6600,0
2014-09-24,6600,6600,6600,6600,6600,0
2014-09-25,6600,6600,6600,6600,6600,0
2014-09-26,6600,6600,6600,6600,6600,0
2014-09-29,6600,6600,6600,6600,6600,0
2014-09-30,6600,6600,6600,6600,6600,0
2014-10-01,6600,6600,6600,6600,6600,0
2014-10-02,6600,6600,6600,6600,6600,0
2014-10-03,7000,7000,7000,7000,7000,2700
2014-10-06,7000,7000,7000,7000,7000,0
2014-10-07,7700,7700,6300,6300,6300,300
2014-10-08,6900,6900,5700,6900,6900,3600
2014-10-09,6900,6900,6900,6900,6900,0
2014-10-10,6300,6300,6300,6300,6300,300
2014-10-13,6300,6300,6300,6300,6300,0
2014-10-14,6100,6100,6100,6100,6100,3000
2014-10-15,6100,6100,6100,6100,6100,0
2014-10-16,5500,5500,5500,5500,5500,1000
2014-10-17,5500,5500,5500,5500,5500,0
2014-10-20,5500,5500,5500,5500,5500,200
2014-10-21,5500,5500,5500,5500,5500,0
2014-10-22,5500,5500,5500,5500,5500,0
2014-10-23,5500,5500,5500,5500,5500,0
2014-10-24,5500,5500,5500,5500,5500,0
2014-10-27,5500,5500,5500,5500,5500,0
2014-10-28,5500,5500,5500,5500,5500,1700
2014-10-29,5500,5500,5500,5500,5500,0
2014-10-30,5500,5500,5500,5500,5500,0
2014-10-31,5500,5500,5500,5500,5500,0
2014-11-03,5500,5500,5500,5500,5500,0
2014-11-04,5500,5500,5500,5500,5500,0
2014-11-05,5500,5500,5500,5500,5500,0
2014-11-06,5500,5500,5500,5500,5500,0
2014-11-07,5500,5500,5500,5500,5500,0
2014-11-10,6000,6000,6000,6000,6000,100
2014-11-11,6000,6000,6000,6000,6000,0
2014-11-12,6000,6000,6000,6000,6000,0
2014-11-13,6000,6000,6000,6000,6000,0
2014-11-14,6000,6000,6000,6000,6000,0
2014-11-17,6400,6400,6400,6400,6400,100
2014-11-18,6400,6400,6400,6400,6400,0
2014-11-19,6400,6400,6400,6400,6400,0
2014-11-20,6400,6400,6400,6400,6400,0
2014-11-21,6400,6400,6400,6400,6400,0
2014-11-24,6400,6400,6400,6400,6400,0
2014-11-25,6400,6400,6400,6400,6400,0
2014-11-26,6400,6400,6400,6400,6400,0
2014-11-27,6400,6400,6400,6400,6400,0
2014-11-28,5800,5800,5800,5800,5800,400
2014-12-01,5300,5300,5300,5300,5300,1500
2014-12-02,5300,5300,5300,5300,5300,0
2014-12-03,5300,5300,5300,5300,5300,0
2014-12-04,5300,5300,5300,5300,5300,0
2014-12-05,4900,4900,4900,4900,4900,100
2014-12-08,4900,4900,4900,4900,4900,0
2014-12-09,5000,5000,4500,4500,4500,200
2014-12-10,4200,4200,4200,4200,4200,1500
2014-12-11,4600,4600,4600,4600,4600,150
2014-12-12,5000,5000,5000,5000,5000,200
2014-12-15,4500,4500,4500,4500,4500,100
2014-12-16,4900,4900,4900,4900,4900,200
2014-12-17,4900,4900,4900,4900,4900,300
2014-12-18,5200,5200,5200,5200,5200,100
2014-12-19,5200,5200,5200,5200,5200,0
2014-12-22,5200,5200,5200,5200,5200,0
2014-12-23,5200,5200,5200,5200,5200,0
2014-12-24,5200,5200,5200,5200,5200,0
2014-12-25,5200,5200,5200,5200,5200,0
2014-12-26,5200,5200,5200,5200,5200,1000
2014-12-29,5200,5200,5200,5200,5200,0
2014-12-30,5200,5200,5200,5200,5200,0
2014-12-31,5700,5700,5700,5700,5700,1400
2015-01-05,5700,5700,5700,5700,5700,0
2015-01-06,5700,5700,5700,5700,5700,0
2015-01-07,5700,5700,5700,5700,5700,0
2015-01-08,5400,5400,5400,5400,5400,300
2015-01-09,5300,5500,5300,5500,5500,900
2015-01-12,5400,5400,5400,5400,5400,600
2015-01-13,5400,5500,5400,5500,5500,800
2015-01-14,5500,5500,5500,5500,5500,0
2015-01-15,5500,5500,5500,5500,5500,0
2015-01-16,5500,5500,5500,5500,5500,0
2015-01-19,5500,5500,5500,5500,5500,0
2015-01-20,5500,5500,5500,5500,5500,0
2015-01-21,5500,5500,5500,5500,5500,0
2015-01-22,5500,5500,5500,5500,5500,0
2015-01-23,5500,5500,5500,5500,5500,0
2015-01-26,5500,5500,5500,5500,5500,0
2015-01-27,5500,5500,5500,5500,5500,0
2015-01-28,5000,5000,5000,5000,5000,1600
2015-01-29,5000,5000,5000,5000,5000,0
2015-01-30,5000,5000,5000,5000,5000,0
2015-02-02,4900,4900,4900,4900,4900,400
2015-02-03,4900,4900,4900,4900,4900,100
2015-02-04,5000,5000,5000,5000,5000,1200
2015-02-05,5100,5100,5100,5100,5100,500
2015-02-06,5100,5100,5100,5100,5100,0
2015-02-09,5100,5100,5100,5100,5100,0
2015-02-10,5100,5100,5100,5100,5100,0
2015-02-11,5100,5100,5100,5100,5100,0
2015-02-12,5100,5100,5100,5100,5100,0
2015-02-13,5100,5100,5100,5100,5100,0
2015-02-24,5100,5100,5100,5100,5100,0
2015-02-25,5000,5000,5000,5000,5000,2500
2015-02-26,5000,5000,5000,5000,5000,0
2015-02-27,5000,5000,5000,5000,5000,0
2015-03-02,5000,5000,5000,5000,5000,0
2015-03-03,5000,5000,5000,5000,5000,0
2015-03-04,5000,5000,5000,5000,5000,0
2015-03-05,5000,5000,5000,5000,5000,0
2015-03-06,5000,5000,5000,5000,5000,0
2015-03-09,5000,5000,5000,5000,5000,0
2015-03-10,5000,5000,5000,5000,5000,100
2015-03-11,5000,5000,5000,5000,5000,0
2015-03-12,5000,5000,5000,5000,5000,0
2015-03-13,5000,5000,5000,5000,5000,500
2015-03-16,5000,5000,5000,5000,5000,0
2015-03-17,5000,5000,5000,5000,5000,500
2015-03-18,5000,5000,5000,5000,5000,500
2015-03-19,5100,5100,5100,5100,5100,500
2015-03-20,5100,5100,5100,5100,5100,0
2015-03-23,5100,5100,5100,5100,5100,0
2015-03-24,5100,5100,5100,5100,5100,0
2015-03-25,5000,5000,5000,5000,5000,1200
2015-03-26,5000,5000,5000,5000,5000,0
2015-03-27,5000,5000,5000,5000,5000,5500
2015-03-30,5000,5000,5000,5000,5000,1500
2015-03-31,5000,5000,5000,5000,5000,500
2015-04-01,5000,5000,5000,5000,5000,0
2015-04-02,5000,5000,5000,5000,5000,0
2015-04-03,5000,5000,5000,5000,5000,100
2015-04-06,5000,5000,5000,5000,5000,0
2015-04-07,5000,5000,5000,5000,5000,0
2015-04-08,5000,5100,5000,5100,5100,7600
2015-04-09,5100,5100,5100,5100,5100,1900
2015-04-10,5100,5100,5100,5100,5100,0
2015-04-13,5100,5100,5100,5100,5100,0
2015-04-14,5100,5100,5100,5100,5100,0
2015-04-15,5100,5100,5100,5100,5100,0
2015-04-16,5100,5100,5100,5100,5100,0
2015-04-17,5100,5100,5100,5100,5100,0
2015-04-20,5100,5100,5100,5100,5100,0
2015-04-21,5100,5100,5100,5100,5100,0
2015-04-22,5100,5100,5100,5100,5100,0
2015-04-23,5000,5000,5000,5000,5000,300
2015-04-24,5000,5000,5000,5000,5000,0
2015-04-27,5000,5000,5000,5000,5000,0
2015-05-04,5000,5000,5000,5000,5000,500
2015-05-05,5000,5000,5000,5000,5000,0
2015-05-06,5000,5000,5000,5000,5000,4100
2015-05-07,5000,5000,5000,5000,5000,0
2015-05-08,5500,5500,5000,5000,5000,3400
2015-05-11,5500,5500,5500,5500,5500,1600
2015-05-12,5500,5500,5500,5500,5500,1000
