Date,Open,High,Low,Close,Adj Close,Volume
2014-06-20,7580,7670,7370,7370,7370,1663210
2014-06-23,7370,7790,7370,7750,7750,1147970
2014-06-24,7730,7790,7700,7700,7700,645440
2014-06-25,7700,7810,7700,7790,7790,730210
2014-06-26,7790,7870,7750,7810,7810,829790
2014-06-27,7810,7850,7790,7790,7790,480590
2014-06-30,7850,7850,7730,7750,7750,65430
2014-07-01,7790,7790,7670,7700,7700,452640
2014-07-02,7750,7750,7640,7670,7670,307940
2014-07-03,7700,7730,7640,7670,7670,251340
2014-07-04,7670,7750,7640,7730,7730,419000
2014-07-07,7750,7810,7730,7790,7790,481630
2014-07-08,7790,7790,7730,7750,7750,177750
2014-07-09,7750,7750,7670,7670,7670,261180
2014-07-10,7670,7730,7610,7610,7610,272570
2014-07-11,7640,7640,7580,7610,7610,290530
2014-07-14,7610,7640,7550,7610,7610,115020
2014-07-15,7640,7670,7610,7640,7640,265080
2014-07-16,7640,7750,7640,7730,7730,392220
2014-07-17,7700,7750,7670,7670,7670,203220
2014-07-18,7730,7750,7670,7750,7750,391340
2014-07-21,7750,7790,7670,7750,7750,237300
2014-07-22,7700,7730,7640,7640,7640,128580
2014-07-23,7610,7700,7610,7670,7670,54230
2014-07-24,7640,7700,7640,7700,7700,178060
2014-07-25,7640,7730,7640,7640,7640,202600
2014-07-28,7640,7640,7520,7580,7580,192670
2014-07-29,7550,7640,7520,7640,7640,167520
2014-07-30,7580,7640,7520,7580,7580,92210
2014-07-31,7550,7610,7520,7580,7580,164230
2014-08-01,7550,7640,7550,7640,7640,148610
2014-08-04,7550,7670,7550,7670,7670,247230
2014-08-05,7670,7750,7610,7750,7750,529870
2014-08-06,7750,7750,7700,7700,7700,133380
2014-08-07,7670,7700,7670,7700,7700,319690
2014-08-08,7670,7730,7670,7670,7670,165270
2014-08-11,7640,7700,7580,7610,7610,219270
2014-08-12,7610,7670,7610,7640,7640,67530
2014-08-13,7640,7700,7640,7700,7700,206990
2014-08-14,7700,7700,7610,7670,7670,205890
2014-08-15,7610,7670,7580,7610,7610,199200
2014-08-18,7610,7670,7610,7640,7640,192610
2014-08-19,7640,7670,7610,7640,7640,377640
2014-08-20,7610,7910,7610,7850,7850,1362550
2014-08-21,7850,8050,7810,8050,8050,1269510
2014-08-22,8050,8140,8020,8050,8050,782990
2014-08-25,8050,8109,7990,8109,8109,1071600
2014-08-26,8109,8260,8020,8260,8260,1074900
2014-08-27,8170,8230,8080,8170,8170,397700
2014-08-28,8170,8200,8050,8140,8140,435590
2014-08-29,8140,8320,8140,8290,8290,764530
2014-09-03,8290,8430,8290,8370,8370,497010
2014-09-04,8320,8530,8230,8530,8530,1262820
2014-09-05,8530,8700,8430,8680,8680,586820
2014-09-08,8680,8700,8620,8680,8680,331740
2014-09-09,8680,8680,8430,8470,8470,720410
2014-09-10,8530,8530,8320,8470,8470,626170
2014-09-11,8430,8490,8370,8430,8430,131340
2014-09-12,8410,8430,8320,8430,8430,170420
2014-09-15,8430,8430,8200,8230,8230,549300
2014-09-16,8200,8230,7960,8109,8109,766540
2014-09-17,8109,8140,8020,8050,8050,307610
2014-09-18,8050,8230,8050,8080,8080,107130
2014-09-19,7990,8080,7790,7790,7790,1531950
2014-09-22,7930,8020,7930,7930,7930,522460
2014-09-23,7930,7990,7910,7930,7930,139320
2014-09-24,7930,7990,7870,7910,7910,748120
2014-09-25,7870,7910,7750,7850,7850,818580
2014-09-26,7930,7930,7810,7810,7810,556060
2014-09-29,7790,7790,7730,7750,7750,996190
2014-09-30,7700,7810,7700,7730,7730,1088850
2014-10-01,7850,7870,7730,7810,7810,1156710
2014-10-02,7850,8109,7850,8109,8109,631980
2014-10-03,8140,8170,8109,8140,8140,838150
2014-10-06,8080,8140,8020,8050,8050,420510
2014-10-07,8050,8080,7990,8050,8050,241160
2014-10-08,8050,8050,7960,7990,7990,142470
2014-10-09,7990,8109,7960,8050,8050,303110
2014-10-10,8080,8080,7990,7990,7990,242990
2014-10-13,7990,7990,7910,7990,7990,213690
2014-10-14,7930,7990,7910,7910,7910,105230
2014-10-15,7850,7960,7790,7960,7960,268140
2014-10-16,7910,7930,7810,7910,7910,372630
2014-10-17,7850,7870,7700,7810,7810,544860
2014-10-20,7810,7960,7790,7870,7870,86000
2014-10-21,7910,7930,7850,7910,7910,82890
2014-10-22,7850,7960,7850,7910,7910,204730
2014-10-23,7870,7910,7810,7850,7850,315030
2014-10-24,7810,7910,7810,7850,7850,115150
2014-10-27,7850,7870,7700,7700,7700,151010
2014-10-28,7700,7850,7700,7850,7850,225500
2014-10-29,7750,7870,7750,7790,7790,122130
2014-10-30,7850,7910,7790,7910,7910,170230
2014-10-31,7930,8230,7910,8200,8200,855140
2014-11-03,8200,8350,8170,8350,8350,581720
2014-11-04,8350,8350,8140,8140,8140,352520
2014-11-05,8170,8170,8080,8109,8109,209710
2014-11-06,8109,8140,8020,8050,8050,127270
2014-11-07,7990,8200,7990,8050,8050,195560
2014-11-10,8020,8200,8020,8080,8080,338860
2014-11-11,8050,8109,8050,8050,8050,170350
2014-11-12,8080,8140,8080,8080,8080,101700
2014-11-13,8109,8140,8080,8080,8080,171600
2014-11-14,8080,8140,8080,8140,8140,188030
2014-11-17,8080,8200,8080,8080,8080,166070
2014-11-18,8140,8140,7990,7990,7990,114620
2014-11-19,8080,8080,7870,7870,7870,119230
2014-11-20,7870,8050,7870,8050,8050,206200
2014-11-21,8050,8230,8050,8140,8140,456310
2014-11-24,7990,8109,7990,8109,8109,224230
2014-11-25,8109,8230,8109,8170,8170,383160
2014-11-26,8230,8230,7990,7990,7990,492430
2014-11-27,7990,8109,7990,8080,8080,36380
2014-11-28,8080,8260,8080,8200,8200,648600
2014-12-01,8050,8370,8050,8350,8350,542630
2014-12-02,8350,8350,8290,8320,8320,289470
2014-12-03,8230,8490,8230,8490,8490,653260
2014-12-04,8430,8740,8430,8680,8680,703580
2014-12-05,8680,9180,8680,8970,8970,1092600
2014-12-08,8880,9410,8850,9300,9300,835330
2014-12-09,9300,9560,9200,9350,9350,1044670
2014-12-10,9320,9320,8760,8880,8880,823420
2014-12-11,8580,8970,8530,8790,8790,743660
2014-12-12,8790,9180,8640,9180,9180,243360
2014-12-15,9030,9120,8760,9000,9000,629530
2014-12-16,9000,9200,8850,9060,9060,854290
2014-12-17,8940,9120,8910,8970,8970,1415730
2014-12-18,9030,9090,8940,9000,9000,1108650
2014-12-19,8940,9120,8370,8370,8370,4879410
2014-12-22,8490,8820,8490,8820,8820,521470
2014-12-23,8680,9180,8680,9060,9060,1385040
2014-12-24,8970,9120,8850,8940,8940,436330
2014-12-25,8880,8970,8820,8850,8850,405750
2014-12-26,8850,9180,8740,9120,9120,1898200
2014-12-29,9140,9510,9120,9380,9380,1415520
2014-12-30,9380,9590,9380,9470,9470,1208200
2014-12-31,9440,9560,9350,9440,9440,854260
2015-01-05,9380,9510,9300,9440,9440,310010
2015-01-06,9440,10070,9440,10070,10070,1684600
2015-01-07,10090,10240,9800,9950,9950,1430340
2015-01-08,9970,10360,9950,10240,10240,904240
2015-01-09,10330,10950,10330,10920,10920,2286680
2015-01-12,10950,11190,10860,11010,11010,3059730
2015-01-13,10950,11040,10800,10950,10950,1496280
2015-01-14,10900,11280,10900,11070,11070,2338820
2015-01-15,11070,11190,10900,10900,10900,1083780
2015-01-16,10900,10900,10690,10740,10740,678030
2015-01-19,10780,11010,10480,10480,10480,922600
2015-01-20,10480,10690,10450,10660,10660,802390
2015-01-21,10660,10660,10480,10480,10480,536600
2015-01-22,10480,10920,10330,10720,10720,1904310
2015-01-23,10800,11250,10740,10980,10980,1369330
2015-01-26,10980,11100,10840,10840,10840,498570
2015-01-27,10800,10900,10510,10740,10740,1039610
2015-01-28,10740,11130,10660,11070,11070,1341830
2015-01-29,11070,11070,10900,10920,10920,591880
2015-01-30,10900,10900,10540,10570,10570,1161160
2015-02-02,10510,10690,10480,10570,10570,608170
2015-02-03,10540,10600,9860,9860,9860,1492700
2015-02-04,9620,9860,9440,9800,9800,1365870
2015-02-05,9920,10360,9920,10330,10330,814650
2015-02-06,10360,10660,10360,10660,10660,688720
2015-02-09,10600,10860,10510,10720,10720,1011240
2015-02-10,10780,10920,10740,10780,10780,592970
2015-02-11,10780,11040,10740,10980,10980,531780
2015-02-12,11070,11070,10740,10740,10740,578600
2015-02-13,10740,10900,10740,10800,10800,388300
2015-02-24,10950,11550,10860,11550,11550,1012520
2015-02-25,11510,11810,11280,11280,11280,890900
2015-02-26,11400,11810,11360,11670,11670,740750
2015-02-27,11690,11690,11220,11360,11360,701990
2015-03-02,11340,11460,11160,11360,11360,310940
2015-03-03,11340,11550,11250,11400,11400,565220
2015-03-04,11480,11480,11280,11480,11480,446280
2015-03-05,11460,11460,11220,11220,11220,692720
2015-03-06,11190,11250,10860,11040,11040,1411330
2015-03-09,11040,11040,10690,10780,10780,1180460
2015-03-10,10690,10950,10690,10900,10900,596890
2015-03-11,10900,10920,10780,10800,10800,576700
2015-03-12,10780,10920,10780,10900,10900,378150
2015-03-13,10950,11070,10860,10860,10860,498020
2015-03-16,10360,10740,10360,10450,10450,2068770
2015-03-17,10510,10690,10510,10570,10570,600760
2015-03-18,10540,10630,10450,10600,10600,305040
2015-03-19,10540,10540,10450,10510,10510,1024340
2015-03-20,10450,10780,10450,10660,10660,4058430
2015-03-23,10660,10720,10390,10420,10420,989730
2015-03-24,10360,10480,10210,10450,10450,1639950
2015-03-25,10390,10510,10360,10480,10480,661510
2015-03-26,10330,10570,10330,10360,10360,1339170
2015-03-27,10360,10540,10330,10450,10450,1452040
2015-03-30,10390,10510,10390,10390,10390,664600
2015-03-31,10390,10540,10360,10390,10390,677180
2015-04-01,10390,10450,10300,10360,10360,881700
2015-04-02,10360,10600,10330,10570,10570,538520
2015-04-03,10570,10600,10510,10570,10570,435220
2015-04-06,10510,10570,10510,10510,10510,346120
2015-04-07,10510,10630,10390,10600,10600,696080
2015-04-08,10570,10600,10480,10510,10510,1039830
2015-04-09,10480,10720,10480,10600,10600,532290
2015-04-10,10600,10780,10600,10660,10660,566250
2015-04-13,10720,10780,10660,10780,10780,666920
2015-04-14,10840,10860,10740,10780,10780,1090910
2015-04-15,10740,10860,10740,10840,10840,685160
2015-04-16,10840,11130,10800,11040,11040,1034230
2015-04-17,11040,11160,11040,11070,11070,918190
2015-04-20,11100,11100,10920,11040,11040,526550
2015-04-21,10980,11040,10840,10860,10860,685380
2015-04-22,10860,10980,10860,10950,10950,669760
2015-04-23,10950,10980,10860,10950,10950,408610
2015-04-24,11010,11040,10950,11010,11010,185110
2015-04-27,10980,11040,10720,10720,10720,201080
2015-05-04,10720,10860,10510,10540,10540,511240
2015-05-05,10540,11010,10510,11010,11010,473810
2015-05-06,10950,11070,10860,10980,10980,429770
2015-05-07,10980,11160,10920,11130,11130,686100
2015-05-08,11130,11570,11040,11460,11460,1036170
2015-05-11,11460,11610,11420,11510,11510,312920
2015-05-12,11570,11570,11340,11420,11420,432980
2015-05-13,11420,11420,11100,11280,11280,364050
2015-05-14,11190,11400,11190,11340,11340,61900
2015-05-15,11340,11510,11220,11360,11360,465740
2015-05-18,11220,11460,11160,11420,11420,556660
2015-05-19,11340,11690,11280,11570,11570,350870
2015-05-20,11570,11750,11550,11720,11720,482750
2015-05-21,11840,11990,11750,11840,11840,685570
2015-05-22,11930,12520,11840,12490,12490,1282150
2015-05-25,12370,12550,12310,12430,12430,686420
2015-05-26,12430,12900,12400,12730,12730,1016490
2015-05-27,12490,12900,12490,12700,12700,757720
2015-05-28,12610,13080,12580,12760,12760,1048640
2015-05-29,12670,13020,12640,12820,12820,1080710
2015-06-01,12820,13620,12820,13530,13530,1207510
2015-06-02,13590,14270,13560,13590,13590,2101670
2015-06-03,13620,13770,13020,13170,13170,667560
2015-06-04,13110,13470,13000,13170,13170,403010
2015-06-05,13020,13530,12940,13350,13350,602160
2015-06-08,13350,13590,13200,13410,13410,452900
2015-06-09,13320,13410,13000,13080,13080,691070
2015-06-10,13140,13140,12670,12820,12820,630440
2015-06-11,12900,13200,12700,12940,12940,805370
2015-06-12,12900,13020,12880,12900,12900,257260
2015-06-15,12900,13410,12900,13410,13410,454090
2015-06-16,13440,13470,13170,13170,13170,360950
2015-06-17,13020,13350,13000,13140,13140,272520
2015-06-18,13110,13440,13110,13290,13290,462680
2015-06-19,13260,13770,13230,13770,13770,1800460
2015-06-22,13910,14090,13790,14090,14090,614680
2015-06-23,14060,14120,13910,14090,14090,400240
2015-06-24,14090,14120,13890,13890,13890,503260
2015-06-25,13890,14030,13770,13890,13890,497890
2015-06-26,14130,14190,13520,13520,13520,689150
2015-06-29,13370,14270,13340,14210,14210,801070
2015-06-30,14090,14790,14090,14760,14760,1268430
2015-07-01,14760,14790,14310,14670,14670,543510
2015-07-02,14640,15580,14610,15580,15580,977550
2015-07-03,15580,16640,15580,16480,16480,784290
2015-07-06,16480,16790,16030,16480,16480,1229700
2015-07-07,16329,16940,16180,16329,16329,1003450
2015-07-08,16329,16480,15280,15730,15730,1655430
2015-07-09,15580,16480,15280,15880,15880,1079840
2015-07-10,16329,16329,15880,15880,15880,464880
2015-07-13,16030,16180,15730,15880,15880,525230
2015-07-14,15880,16030,15120,15880,15880,514730
2015-07-15,15880,15880,15420,15420,15420,400670
2015-07-16,15420,15730,15120,15420,15420,375790
2015-07-17,15580,15730,15420,15420,15420,343320
2015-07-20,15420,15420,14910,14940,14940,426470
2015-07-21,14940,15280,14790,14880,14880,605660
2015-07-22,14880,15880,14820,15730,15730,1103990
2015-07-23,15880,16030,15580,15580,15580,399180
2015-07-24,15580,15730,15280,15280,15280,353890
2015-07-27,15280,15580,15120,15420,15420,925380
2015-07-28,15580,16030,15420,15580,15580,748360
2015-07-29,15580,15730,15420,15420,15420,396810
2015-07-30,15420,15420,15120,15420,15420,320770
2015-07-31,15580,15580,15090,15090,15090,373390
2015-08-03,15060,15060,14150,14490,14490,1106740
2015-08-04,14430,14550,13910,13910,13910,747010
2015-08-05,13910,14150,13820,13950,13950,1028160
2015-08-06,13950,14190,13580,13640,13640,892770
2015-08-07,13640,13700,13310,13580,13580,1371930
2015-08-10,13490,14030,13490,14030,14030,412410
2015-08-11,14150,14490,14010,14250,14250,1507950
2015-08-12,14090,14150,13700,13760,13760,1038470
2015-08-13,13760,13760,13280,13310,13310,1183060
2015-08-14,13310,13430,12820,13100,13100,1536800
2015-08-17,13120,13250,12190,12400,12400,1552820
2015-08-18,12400,12860,12340,12860,12860,1044970
2015-08-19,12800,13160,12460,13100,13100,1125290
2015-08-20,12940,13160,12760,12980,12980,768710
2015-08-21,12760,12820,12280,12820,12820,1153140
2015-08-24,12700,12700,11950,11950,11950,2073440
2015-08-25,11490,12310,11490,12130,12130,1945960
2015-08-26,12130,12640,12130,12400,12400,1029560
2015-08-27,12620,12940,12490,12580,12580,1471170
2015-08-28,12580,13120,12580,13120,13120,2136610
2015-08-31,13160,13190,12860,12860,12860,1309110
2015-09-01,12880,13000,12700,12860,12860,657910
2015-09-03,12800,12940,12490,12580,12580,1436900
2015-09-04,12580,12800,12580,12700,12700,545040
2015-09-07,12700,12880,12680,12740,12740,593370
2015-09-08,12740,13430,12700,13430,13430,2703220
2015-09-09,13700,14090,13610,13850,13850,1813760
2015-09-10,13610,14150,13550,13910,13910,1389010
2015-09-11,13760,13950,13490,13550,13550,892160
2015-09-14,13520,13820,13060,13060,13060,1161100
2015-09-15,13060,13120,12880,12920,12920,728090
2015-09-16,13000,13340,13000,13310,13310,573270
2015-09-17,13400,13400,13190,13190,13190,389220
2015-09-18,13310,13550,13310,13310,13310,3095740
2015-09-21,13310,13550,13310,13520,13520,368840
2015-09-22,13520,13640,13430,13490,13490,297400
2015-09-23,13430,13490,13310,13460,13460,748260
2015-09-24,13520,13610,13340,13340,13340,551100
2015-09-25,13340,13400,13280,13310,13310,468130
2015-09-28,13340,13340,13000,13000,13000,1007870
2015-09-29,12920,12980,12800,12940,12940,906190
2015-09-30,13040,13120,12980,12980,12980,343930
2015-10-01,13000,13060,12980,13000,13000,280230
2015-10-02,13040,13160,12920,13000,13000,413940
2015-10-05,13000,13220,13000,13160,13160,336080
2015-10-06,13310,13730,13310,13700,13700,1309620
2015-10-07,13790,14030,13670,13670,13670,1526700
2015-10-08,13730,14250,13730,14190,14190,1338160
2015-10-09,14370,14370,14070,14070,14070,711050
